sample_id,true_label,predicted_label,confidence,is_correct,top1,top2,top3
1102,happy,happy,0.6308,True,happy:0.631,neutral:0.124,sad:0.102
1103,angry,angry,0.6342,True,angry:0.634,sad:0.106,neutral:0.095
1104,angry,fear,0.4535,False,fear:0.453,surprise:0.338,sad:0.079
1105,neutral,neutral,0.6781,True,neutral:0.678,sad:0.130,fear:0.083
1106,neutral,neutral,0.7492,True,neutral:0.749,angry:0.091,sad:0.090
1107,surprise,angry,0.3602,False,angry:0.360,fear:0.238,neutral:0.184
1108,sad,fear,0.3671,False,fear:0.367,surprise:0.272,sad:0.222
1109,happy,happy,0.9588,True,happy:0.959,surprise:0.037,neutral:0.003
1110,fear,sad,0.4537,False,sad:0.454,fear:0.204,neutral:0.172
1111,sad,sad,0.5000,True,sad:0.500,neutral:0.188,angry:0.166
1112,fear,angry,0.4444,False,angry:0.444,fear:0.399,surprise:0.068
1113,surprise,surprise,0.7447,True,surprise:0.745,happy:0.128,fear:0.112
1114,sad,neutral,0.5846,False,neutral:0.585,sad:0.192,angry:0.136
1115,happy,happy,0.9711,True,happy:0.971,sad:0.009,neutral:0.007
1116,neutral,neutral,0.7011,True,neutral:0.701,surprise:0.085,fear:0.085
1117,happy,happy,0.9044,True,happy:0.904,angry:0.035,fear:0.026
1118,neutral,sad,0.3126,False,sad:0.313,neutral:0.190,happy:0.162
1119,happy,happy,0.5961,True,happy:0.596,neutral:0.224,sad:0.076
1120,neutral,neutral,0.6299,True,neutral:0.630,angry:0.199,sad:0.085
1121,fear,surprise,0.3949,False,surprise:0.395,fear:0.384,happy:0.153
1122,sad,sad,0.3010,True,sad:0.301,fear:0.251,happy:0.201
1123,sad,neutral,0.5356,False,neutral:0.536,fear:0.157,sad:0.104
1124,sad,sad,0.3221,True,sad:0.322,neutral:0.231,happy:0.227
1125,happy,happy,0.9867,True,happy:0.987,neutral:0.009,surprise:0.003
1126,neutral,neutral,0.5466,True,neutral:0.547,sad:0.242,angry:0.111
1127,angry,neutral,0.6538,False,neutral:0.654,sad:0.185,fear:0.073
1128,angry,fear,0.3806,False,fear:0.381,angry:0.190,sad:0.184
1129,surprise,fear,0.3951,False,fear:0.395,surprise:0.289,angry:0.276
1130,neutral,neutral,0.7707,True,neutral:0.771,happy:0.109,sad:0.047
1131,surprise,surprise,0.9609,True,surprise:0.961,fear:0.038,sad:0.001
1132,surprise,fear,0.4335,False,fear:0.433,sad:0.213,angry:0.132
1133,surprise,surprise,0.9435,True,surprise:0.944,fear:0.028,angry:0.012
1134,sad,sad,0.5399,True,sad:0.540,fear:0.386,neutral:0.045
1135,angry,angry,0.8488,True,angry:0.849,fear:0.088,sad:0.030
1136,fear,angry,0.4249,False,angry:0.425,neutral:0.295,sad:0.228
1137,neutral,happy,0.6019,False,happy:0.602,angry:0.276,sad:0.043
1138,happy,neutral,0.3920,False,neutral:0.392,happy:0.273,fear:0.129
1139,neutral,neutral,0.7944,True,neutral:0.794,sad:0.093,fear:0.035
1140,sad,neutral,0.3268,False,neutral:0.327,sad:0.267,angry:0.181
1141,surprise,surprise,0.9372,True,surprise:0.937,fear:0.051,angry:0.009
1142,fear,fear,0.5127,True,fear:0.513,surprise:0.431,angry:0.019
1143,happy,happy,0.9593,True,happy:0.959,neutral:0.018,angry:0.015
1144,happy,happy,0.8413,True,happy:0.841,angry:0.114,fear:0.019
1145,sad,angry,0.4093,False,angry:0.409,sad:0.298,fear:0.146
1146,angry,fear,0.5083,False,fear:0.508,sad:0.356,neutral:0.095
1147,angry,neutral,0.4073,False,neutral:0.407,angry:0.327,sad:0.159
1148,angry,happy,0.3964,False,happy:0.396,fear:0.198,sad:0.162
1149,angry,sad,0.3952,False,sad:0.395,neutral:0.254,happy:0.124
1150,angry,angry,0.5460,True,angry:0.546,neutral:0.133,fear:0.107
1151,fear,angry,0.6335,False,angry:0.634,fear:0.200,disgust:0.060
1152,angry,neutral,0.2397,False,neutral:0.240,happy:0.188,angry:0.186
1153,happy,happy,0.9843,True,happy:0.984,neutral:0.007,surprise:0.004
1154,neutral,neutral,0.5658,True,neutral:0.566,fear:0.158,sad:0.108
1155,surprise,surprise,0.9813,True,surprise:0.981,fear:0.009,sad:0.005
1156,fear,fear,0.3610,True,fear:0.361,sad:0.272,neutral:0.127
1157,happy,angry,0.4749,False,angry:0.475,happy:0.205,fear:0.166
1158,sad,surprise,0.7744,False,surprise:0.774,fear:0.211,happy:0.006
1159,sad,neutral,0.5549,False,neutral:0.555,angry:0.157,sad:0.101
1160,surprise,surprise,0.6473,True,surprise:0.647,fear:0.324,happy:0.020
1161,angry,neutral,0.5590,False,neutral:0.559,angry:0.235,sad:0.093
1162,happy,happy,0.3847,True,happy:0.385,neutral:0.212,fear:0.153
1163,surprise,surprise,0.7703,True,surprise:0.770,fear:0.163,happy:0.046
1164,neutral,angry,0.6778,False,angry:0.678,neutral:0.141,sad:0.104
1165,happy,happy,0.8659,True,happy:0.866,surprise:0.047,angry:0.041
1166,happy,happy,0.8457,True,happy:0.846,neutral:0.101,surprise:0.026
1167,fear,neutral,0.6328,False,neutral:0.633,happy:0.149,fear:0.081
1168,fear,neutral,0.3177,False,neutral:0.318,sad:0.205,fear:0.204
1169,angry,angry,0.7198,True,angry:0.720,neutral:0.135,sad:0.109
1170,neutral,neutral,0.4151,True,neutral:0.415,sad:0.256,angry:0.190
1171,happy,sad,0.4657,False,sad:0.466,happy:0.336,fear:0.063
1172,happy,happy,0.8943,True,happy:0.894,neutral:0.065,sad:0.027
1173,neutral,neutral,0.5907,True,neutral:0.591,angry:0.182,sad:0.122
1174,happy,happy,0.9273,True,happy:0.927,surprise:0.053,fear:0.012
1175,fear,surprise,0.4427,False,surprise:0.443,fear:0.276,neutral:0.108
1176,fear,happy,0.3751,False,happy:0.375,fear:0.303,surprise:0.241
1177,sad,neutral,0.3891,False,neutral:0.389,angry:0.252,sad:0.109
1178,happy,happy,0.8804,True,happy:0.880,angry:0.051,neutral:0.025
1179,fear,fear,0.4299,True,fear:0.430,sad:0.237,neutral:0.205
1180,happy,surprise,0.6870,False,surprise:0.687,fear:0.223,happy:0.056
1181,happy,happy,0.6528,True,happy:0.653,angry:0.261,fear:0.033
1182,happy,happy,0.9244,True,happy:0.924,neutral:0.058,sad:0.007
1183,disgust,happy,0.3874,False,happy:0.387,neutral:0.229,sad:0.150
1184,neutral,angry,0.5198,False,angry:0.520,fear:0.327,sad:0.051
1185,surprise,surprise,0.5036,True,surprise:0.504,fear:0.219,neutral:0.166
1186,surprise,surprise,0.4748,True,surprise:0.475,fear:0.310,angry:0.133
1187,happy,happy,0.9939,True,happy:0.994,neutral:0.005,surprise:0.001
1188,sad,fear,0.4985,False,fear:0.499,sad:0.218,neutral:0.102
1189,neutral,happy,0.4467,False,happy:0.447,neutral:0.267,surprise:0.136
1190,fear,surprise,0.6543,False,surprise:0.654,fear:0.340,angry:0.004
1191,neutral,neutral,0.3922,True,neutral:0.392,sad:0.333,happy:0.114
1192,fear,neutral,0.7458,False,neutral:0.746,sad:0.099,angry:0.077
1193,happy,happy,0.9761,True,happy:0.976,neutral:0.020,sad:0.001
1194,sad,sad,0.4405,True,sad:0.440,fear:0.274,angry:0.127
1195,sad,neutral,0.5628,False,neutral:0.563,sad:0.225,angry:0.147
1196,angry,angry,0.6199,True,angry:0.620,sad:0.199,neutral:0.106
1197,neutral,neutral,0.3254,True,neutral:0.325,angry:0.240,sad:0.153
1198,sad,sad,0.2902,True,sad:0.290,neutral:0.256,angry:0.225
1199,fear,neutral,0.3073,False,neutral:0.307,angry:0.199,fear:0.179
1200,fear,happy,0.2779,False,happy:0.278,neutral:0.234,sad:0.167
1201,sad,sad,0.2744,True,sad:0.274,angry:0.206,neutral:0.174
1202,surprise,surprise,0.9451,True,surprise:0.945,fear:0.048,angry:0.004
1203,surprise,fear,0.4554,False,fear:0.455,surprise:0.427,neutral:0.044
1204,happy,happy,0.4387,True,happy:0.439,angry:0.229,neutral:0.149
1205,neutral,neutral,0.3885,True,neutral:0.388,surprise:0.196,fear:0.177
1206,happy,angry,0.4840,False,angry:0.484,fear:0.296,happy:0.138
1207,sad,angry,0.6849,False,angry:0.685,sad:0.195,fear:0.069
1208,fear,fear,0.6171,True,fear:0.617,angry:0.116,sad:0.099
1209,happy,sad,0.3046,False,sad:0.305,fear:0.275,happy:0.174
1210,happy,happy,0.8637,True,happy:0.864,neutral:0.107,sad:0.014
1211,angry,angry,0.6313,True,angry:0.631,neutral:0.245,sad:0.079
1212,fear,surprise,0.3734,False,surprise:0.373,fear:0.310,happy:0.224
1213,surprise,happy,0.6253,False,happy:0.625,neutral:0.201,sad:0.099
1214,sad,sad,0.3479,True,sad:0.348,fear:0.253,angry:0.218
1215,happy,happy,0.3808,True,happy:0.381,neutral:0.220,angry:0.189
1216,neutral,neutral,0.3943,True,neutral:0.394,sad:0.270,happy:0.151
1217,sad,sad,0.3321,True,sad:0.332,fear:0.221,angry:0.151
1218,sad,fear,0.4303,False,fear:0.430,sad:0.423,neutral:0.091
1219,sad,neutral,0.3303,False,neutral:0.330,fear:0.297,sad:0.229
1220,happy,happy,0.9698,True,happy:0.970,surprise:0.017,neutral:0.006
1221,fear,angry,0.2491,False,angry:0.249,fear:0.247,disgust:0.246
1222,happy,angry,0.2949,False,angry:0.295,fear:0.211,sad:0.185
1223,neutral,neutral,0.9916,True,neutral:0.992,sad:0.002,happy:0.002
1224,sad,happy,0.3333,False,happy:0.333,fear:0.235,surprise:0.157
1225,sad,fear,0.5568,False,fear:0.557,angry:0.282,sad:0.063
1226,happy,happy,0.8137,True,happy:0.814,angry:0.102,neutral:0.040
1227,happy,happy,0.7264,True,happy:0.726,angry:0.127,fear:0.075
1228,neutral,neutral,0.4507,True,neutral:0.451,sad:0.282,angry:0.145
1229,happy,happy,0.9954,True,happy:0.995,neutral:0.002,surprise:0.001
1230,sad,angry,0.3671,False,angry:0.367,sad:0.264,neutral:0.262
1231,angry,angry,0.7221,True,angry:0.722,happy:0.122,fear:0.076
1232,happy,happy,0.6600,True,happy:0.660,angry:0.228,fear:0.051
1233,happy,happy,0.8324,True,happy:0.832,neutral:0.069,surprise:0.049
1234,happy,happy,0.7573,True,happy:0.757,fear:0.111,angry:0.037
1235,happy,happy,0.9491,True,happy:0.949,angry:0.019,fear:0.014
1236,fear,neutral,0.4436,False,neutral:0.444,sad:0.279,fear:0.098
1237,fear,angry,0.3550,False,angry:0.355,sad:0.271,neutral:0.268
1238,surprise,fear,0.2855,False,fear:0.286,surprise:0.281,angry:0.239
1239,neutral,angry,0.4411,False,angry:0.441,sad:0.215,disgust:0.161
1240,sad,happy,0.3739,False,happy:0.374,fear:0.216,neutral:0.146
1241,fear,angry,0.6667,False,angry:0.667,fear:0.098,sad:0.094
1242,happy,happy,0.5743,True,happy:0.574,fear:0.262,angry:0.081
1243,happy,happy,0.9828,True,happy:0.983,neutral:0.011,surprise:0.002
1244,angry,angry,0.6980,True,angry:0.698,fear:0.247,disgust:0.034
1245,disgust,angry,0.3235,False,angry:0.324,sad:0.224,fear:0.204
1246,happy,fear,0.4580,False,fear:0.458,happy:0.213,surprise:0.114
1247,sad,neutral,0.3626,False,neutral:0.363,sad:0.325,angry:0.207
1248,surprise,surprise,0.9019,True,surprise:0.902,fear:0.095,happy:0.001
1249,fear,fear,0.4780,True,fear:0.478,sad:0.325,neutral:0.117
1250,fear,fear,0.5505,True,fear:0.551,surprise:0.213,sad:0.094
1251,sad,fear,0.5213,False,fear:0.521,surprise:0.193,sad:0.165
1252,surprise,surprise,0.2613,True,surprise:0.261,angry:0.240,fear:0.205
1253,happy,happy,0.8874,True,happy:0.887,angry:0.051,fear:0.035
1254,happy,happy,0.9936,True,happy:0.994,neutral:0.003,angry:0.001
1255,surprise,surprise,0.5802,True,surprise:0.580,fear:0.276,angry:0.099
1256,sad,angry,0.5605,False,angry:0.560,neutral:0.234,sad:0.155
1257,sad,happy,0.8646,False,happy:0.865,neutral:0.077,sad:0.027
1258,sad,sad,0.5486,True,sad:0.549,neutral:0.186,fear:0.156
1259,fear,sad,0.4635,False,sad:0.464,fear:0.446,neutral:0.058
1260,fear,sad,0.4342,False,sad:0.434,fear:0.271,neutral:0.191
1261,fear,angry,0.4213,False,angry:0.421,neutral:0.328,sad:0.131
1262,angry,neutral,0.4372,False,neutral:0.437,happy:0.277,sad:0.140
1263,disgust,disgust,0.3974,True,disgust:0.397,angry:0.275,fear:0.211
1264,happy,happy,0.9293,True,happy:0.929,neutral:0.045,surprise:0.009
1265,neutral,neutral,0.8503,True,neutral:0.850,surprise:0.049,sad:0.040
1266,happy,happy,0.8588,True,happy:0.859,neutral:0.103,sad:0.022
1267,happy,happy,0.4340,True,happy:0.434,angry:0.211,fear:0.185
1268,neutral,neutral,0.5172,True,neutral:0.517,sad:0.226,angry:0.157
1269,fear,surprise,0.9714,False,surprise:0.971,fear:0.026,sad:0.001
1270,happy,happy,0.9827,True,happy:0.983,neutral:0.006,surprise:0.005
1271,fear,surprise,0.6760,False,surprise:0.676,fear:0.242,neutral:0.031
1272,happy,happy,0.7648,True,happy:0.765,fear:0.080,sad:0.080
1273,fear,fear,0.5615,True,fear:0.562,neutral:0.144,sad:0.141
1274,neutral,sad,0.5674,False,sad:0.567,fear:0.161,happy:0.096
1275,angry,angry,0.4224,True,angry:0.422,neutral:0.343,sad:0.132
1276,happy,happy,0.9902,True,happy:0.990,neutral:0.003,angry:0.003
1277,sad,sad,0.5809,True,sad:0.581,fear:0.157,neutral:0.121
1278,surprise,happy,0.3730,False,happy:0.373,surprise:0.356,fear:0.119
1279,sad,neutral,0.3751,False,neutral:0.375,angry:0.316,sad:0.140
1280,neutral,fear,0.4511,False,fear:0.451,surprise:0.259,sad:0.096
1281,angry,angry,0.8813,True,angry:0.881,fear:0.082,sad:0.014
1282,angry,neutral,0.7409,False,neutral:0.741,sad:0.088,angry:0.085
1283,happy,happy,0.3183,True,happy:0.318,surprise:0.210,fear:0.204
1284,fear,fear,0.4816,True,fear:0.482,surprise:0.452,happy:0.031
1285,fear,surprise,0.3633,False,surprise:0.363,fear:0.288,angry:0.263
1286,neutral,happy,0.4182,False,happy:0.418,neutral:0.359,sad:0.111
1287,angry,angry,0.4185,True,angry:0.418,neutral:0.340,sad:0.191
1288,neutral,neutral,0.5069,True,neutral:0.507,sad:0.199,fear:0.116
1289,fear,fear,0.4486,True,fear:0.449,angry:0.423,surprise:0.042
1290,angry,angry,0.4812,True,angry:0.481,neutral:0.185,fear:0.109
1291,fear,sad,0.3854,False,sad:0.385,neutral:0.247,fear:0.220
1292,neutral,neutral,0.5391,True,neutral:0.539,angry:0.146,sad:0.130
1293,sad,angry,0.3687,False,angry:0.369,neutral:0.342,sad:0.111
1294,fear,angry,0.3458,False,angry:0.346,neutral:0.319,sad:0.119
1295,happy,surprise,0.4466,False,surprise:0.447,fear:0.413,angry:0.084
1296,sad,happy,0.6415,False,happy:0.641,sad:0.204,fear:0.057
1297,sad,sad,0.3722,True,sad:0.372,fear:0.292,neutral:0.254
1298,surprise,surprise,0.9469,True,surprise:0.947,fear:0.048,angry:0.003
1299,angry,sad,0.3928,False,sad:0.393,angry:0.293,fear:0.161
1300,sad,sad,0.4192,True,sad:0.419,fear:0.307,neutral:0.141
1301,sad,sad,0.6930,True,sad:0.693,fear:0.159,happy:0.077
1302,neutral,neutral,0.5275,True,neutral:0.528,fear:0.146,angry:0.136
1303,angry,angry,0.6144,True,angry:0.614,neutral:0.170,sad:0.102
1304,surprise,surprise,0.9931,True,surprise:0.993,fear:0.006,sad:0.001
1305,sad,neutral,0.5030,False,neutral:0.503,sad:0.223,angry:0.098
1306,fear,neutral,0.3190,False,neutral:0.319,angry:0.298,sad:0.144
1307,fear,fear,0.7865,True,fear:0.786,sad:0.114,surprise:0.060
1308,sad,happy,0.5291,False,happy:0.529,sad:0.163,angry:0.158
1309,fear,neutral,0.3595,False,neutral:0.360,sad:0.204,fear:0.169
1310,fear,sad,0.3304,False,sad:0.330,fear:0.308,happy:0.143
1311,neutral,neutral,0.3855,True,neutral:0.385,sad:0.324,angry:0.176
1312,happy,happy,0.9404,True,happy:0.940,angry:0.018,surprise:0.013
1313,fear,angry,0.2546,False,angry:0.255,neutral:0.253,sad:0.241
1314,neutral,neutral,0.7409,True,neutral:0.741,angry:0.109,sad:0.077
1315,fear,angry,0.4622,False,angry:0.462,sad:0.180,fear:0.162
1316,sad,neutral,0.8179,False,neutral:0.818,sad:0.068,angry:0.056
1317,happy,fear,0.5370,False,fear:0.537,surprise:0.282,sad:0.072
1318,neutral,neutral,0.6350,True,neutral:0.635,sad:0.146,fear:0.102
1319,fear,sad,0.4347,False,sad:0.435,fear:0.404,angry:0.076
1320,sad,neutral,0.8323,False,neutral:0.832,sad:0.076,angry:0.042
1321,neutral,happy,0.8636,False,happy:0.864,neutral:0.063,angry:0.038
1322,neutral,neutral,0.4654,True,neutral:0.465,angry:0.271,sad:0.187
1323,sad,sad,0.4433,True,sad:0.443,angry:0.345,fear:0.108
1324,angry,angry,0.8917,True,angry:0.892,fear:0.053,sad:0.023
1325,fear,sad,0.3822,False,sad:0.382,fear:0.282,angry:0.232
1326,fear,surprise,0.4659,False,surprise:0.466,fear:0.357,angry:0.074
1327,sad,sad,0.3523,True,sad:0.352,neutral:0.190,fear:0.173
1328,fear,happy,0.3832,False,happy:0.383,neutral:0.280,sad:0.155
1329,fear,neutral,0.5374,False,neutral:0.537,sad:0.230,angry:0.144
1330,sad,neutral,0.4013,False,neutral:0.401,angry:0.278,sad:0.261
1331,happy,sad,0.2944,False,sad:0.294,happy:0.272,angry:0.199
1332,happy,happy,0.4776,True,happy:0.478,sad:0.221,fear:0.128
1333,surprise,surprise,0.6775,True,surprise:0.677,fear:0.165,neutral:0.087
1334,surprise,surprise,0.8839,True,surprise:0.884,fear:0.088,happy:0.011
1335,angry,angry,0.5469,True,angry:0.547,sad:0.201,neutral:0.149
1336,happy,happy,0.7480,True,happy:0.748,fear:0.095,sad:0.063
1337,happy,happy,0.9409,True,happy:0.941,surprise:0.025,fear:0.016
1338,sad,angry,0.5048,False,angry:0.505,happy:0.254,fear:0.080
1339,neutral,neutral,0.4966,True,neutral:0.497,angry:0.186,happy:0.152
1340,angry,angry,0.4168,True,angry:0.417,sad:0.278,fear:0.139
1341,neutral,neutral,0.3961,True,neutral:0.396,sad:0.281,angry:0.147
1342,sad,sad,0.6782,True,sad:0.678,angry:0.115,fear:0.106
1343,happy,happy,0.8349,True,happy:0.835,neutral:0.060,sad:0.046
1344,neutral,fear,0.3440,False,fear:0.344,neutral:0.225,sad:0.144
1345,happy,happy,0.9575,True,happy:0.958,neutral:0.016,angry:0.008
1346,fear,surprise,0.4966,False,surprise:0.497,fear:0.281,happy:0.167
1347,happy,angry,0.3759,False,angry:0.376,surprise:0.290,fear:0.163
1348,fear,fear,0.3303,True,fear:0.330,happy:0.178,neutral:0.162
1349,surprise,angry,0.4107,False,angry:0.411,fear:0.328,happy:0.138
1350,happy,angry,0.3864,False,angry:0.386,sad:0.234,fear:0.118
1351,fear,surprise,0.3564,False,surprise:0.356,fear:0.256,angry:0.180
1352,surprise,neutral,0.3256,False,neutral:0.326,fear:0.217,sad:0.213
1353,fear,fear,0.6151,True,fear:0.615,surprise:0.151,sad:0.096
1354,surprise,fear,0.6685,False,fear:0.668,surprise:0.271,happy:0.018
1355,happy,happy,0.9374,True,happy:0.937,surprise:0.028,fear:0.015
1356,angry,angry,0.8329,True,angry:0.833,fear:0.102,disgust:0.045
1357,sad,happy,0.5543,False,happy:0.554,neutral:0.288,sad:0.076
1358,happy,neutral,0.5141,False,neutral:0.514,happy:0.306,sad:0.062
1359,happy,happy,0.7620,True,happy:0.762,neutral:0.146,sad:0.052
1360,angry,angry,0.6820,True,angry:0.682,fear:0.252,disgust:0.030
1361,neutral,fear,0.2387,False,fear:0.239,angry:0.204,neutral:0.195
1362,happy,happy,0.9747,True,happy:0.975,neutral:0.018,angry:0.003
1363,disgust,angry,0.8171,False,angry:0.817,fear:0.082,disgust:0.045
1364,fear,fear,0.4603,True,fear:0.460,surprise:0.385,angry:0.083
1365,sad,sad,0.5113,True,sad:0.511,happy:0.212,angry:0.119
1366,angry,angry,0.3098,True,angry:0.310,sad:0.255,neutral:0.206
1367,happy,happy,0.9879,True,happy:0.988,surprise:0.010,neutral:0.002
1368,angry,sad,0.2490,False,sad:0.249,neutral:0.234,angry:0.196
1369,surprise,surprise,0.5665,True,surprise:0.567,fear:0.393,angry:0.013
1370,neutral,fear,0.3454,False,fear:0.345,surprise:0.303,sad:0.163
1371,happy,happy,0.4774,True,happy:0.477,angry:0.220,fear:0.175
1372,disgust,angry,0.7750,False,angry:0.775,fear:0.113,disgust:0.067
1373,sad,angry,0.5779,False,angry:0.578,neutral:0.178,sad:0.164
1374,fear,neutral,0.5207,False,neutral:0.521,angry:0.201,sad:0.167
1375,fear,surprise,0.4596,False,surprise:0.460,fear:0.187,angry:0.164
1376,fear,fear,0.3505,True,fear:0.350,neutral:0.246,surprise:0.235
1377,happy,happy,0.8819,True,happy:0.882,neutral:0.059,sad:0.029
1378,happy,happy,0.9034,True,happy:0.903,surprise:0.072,angry:0.013
1379,surprise,fear,0.4910,False,fear:0.491,surprise:0.219,angry:0.152
1380,surprise,surprise,0.8677,True,surprise:0.868,fear:0.132,sad:0.000
1381,sad,happy,0.4713,False,happy:0.471,angry:0.206,sad:0.161
1382,neutral,neutral,0.4639,True,neutral:0.464,sad:0.209,fear:0.112
1383,angry,angry,0.4765,True,angry:0.477,fear:0.201,happy:0.158
1384,angry,angry,0.7611,True,angry:0.761,fear:0.076,sad:0.063
1385,happy,happy,0.9841,True,happy:0.984,neutral:0.005,angry:0.004
1386,sad,neutral,0.5145,False,neutral:0.515,sad:0.167,happy:0.117
1387,happy,happy,0.9307,True,happy:0.931,surprise:0.043,angry:0.010
1388,sad,sad,0.4354,True,sad:0.435,neutral:0.275,fear:0.163
1389,neutral,neutral,0.5696,True,neutral:0.570,fear:0.138,sad:0.130
1390,happy,happy,0.9648,True,happy:0.965,neutral:0.017,angry:0.011
1391,sad,sad,0.5340,True,sad:0.534,neutral:0.176,fear:0.143
1392,happy,happy,0.4009,True,happy:0.401,surprise:0.385,fear:0.163
1393,sad,neutral,0.5360,False,neutral:0.536,sad:0.191,angry:0.142
1394,happy,happy,0.4162,True,happy:0.416,neutral:0.198,angry:0.187
1395,sad,sad,0.4054,True,sad:0.405,angry:0.270,fear:0.177
1396,neutral,neutral,0.2721,True,neutral:0.272,sad:0.240,angry:0.191
1397,happy,happy,0.8336,True,happy:0.834,neutral:0.138,sad:0.014
1398,fear,disgust,0.3750,False,disgust:0.375,sad:0.189,fear:0.176
1399,fear,fear,0.2760,True,fear:0.276,sad:0.267,neutral:0.175
1400,fear,sad,0.3561,False,sad:0.356,neutral:0.315,fear:0.149
1401,neutral,neutral,0.6918,True,neutral:0.692,angry:0.158,sad:0.104
1402,happy,happy,0.6097,True,happy:0.610,neutral:0.251,fear:0.045
1403,fear,sad,0.2782,False,sad:0.278,neutral:0.272,fear:0.260
1404,fear,angry,0.4436,False,angry:0.444,fear:0.373,surprise:0.072
1405,neutral,neutral,0.8253,True,neutral:0.825,sad:0.070,fear:0.041
1406,happy,happy,0.8991,True,happy:0.899,surprise:0.047,angry:0.030
1407,fear,fear,0.2478,True,fear:0.248,neutral:0.246,sad:0.195
1408,angry,angry,0.8430,True,angry:0.843,fear:0.095,sad:0.017
1409,sad,angry,0.2837,False,angry:0.284,neutral:0.218,sad:0.194
1410,neutral,neutral,0.5677,True,neutral:0.568,happy:0.124,fear:0.114
1411,fear,fear,0.2874,True,fear:0.287,neutral:0.268,sad:0.233
1412,neutral,neutral,0.5968,True,neutral:0.597,happy:0.118,sad:0.109
1413,happy,happy,0.6688,True,happy:0.669,surprise:0.306,fear:0.017
1414,neutral,neutral,0.6132,True,neutral:0.613,sad:0.157,angry:0.139
